date,sp500_exret
2002-11-01,0.057819
2002-12-01,-0.059933999999999994
2003-01-01,-0.027579
2003-02-01,-0.016146
2003-03-01,0.009308
2003-04-01,0.081774
2003-05-01,0.052351
2003-06-01,0.011816
2003-07-01,0.017232
2003-08-01,0.018897
2003-09-01,-0.011537
2003-10-01,0.05486
2003-11-01,0.008559
2003-12-01,0.05098
2004-01-01,0.018378000000000002
2004-02-01,0.013803
2004-03-01,-0.015882
2004-04-01,-0.016384
2004-05-01,0.013029
2004-06-01,0.018688
2004-07-01,-0.033954
2004-08-01,0.002707
2004-09-01,0.009717
2004-10-01,0.013873
2004-11-01,0.039058999999999996
2004-12-01,0.032134
2005-01-01,-0.025424000000000002
2005-02-01,0.019552
2005-03-01,-0.01934
2005-04-01,-0.021026
2005-05-01,0.029594000000000002
2005-06-01,-0.000583
2005-07-01,0.034964
2005-08-01,-0.012159
2005-09-01,0.005167
2005-10-01,-0.018372
2005-11-01,0.035189
2005-12-01,-0.0032600000000000003
2006-01-01,0.022942
2006-02-01,-0.0009750000000000002
2006-03-01,0.009209
2006-04-01,0.008464
2006-05-01,-0.032619
2006-06-01,-0.002413
2006-07-01,0.0015710000000000003
2006-08-01,0.019950000000000002
2006-09-01,0.022387
2006-10-01,0.028427
2006-11-01,0.014185
2006-12-01,0.009768
2007-01-01,0.010912999999999999
2007-02-01,-0.023088
2007-03-01,0.006593999999999999
2007-04-01,0.039591
2007-05-01,0.030358999999999997
2007-06-01,-0.02062
2007-07-01,-0.035197
2007-08-01,0.010894000000000001
2007-09-01,0.034268
2007-10-01,0.01416
2007-11-01,-0.044782
2007-12-01,-0.008816000000000001
2008-01-01,-0.063266
2008-02-01,-0.032719000000000005
2008-03-01,-0.0051
2008-04-01,0.046828999999999996
2008-05-01,0.011186
2008-06-01,-0.084542
2008-07-01,-0.008806
2008-08-01,0.013655
2008-09-01,-0.086967
2008-10-01,-0.16777999999999998
2008-11-01,-0.07381199999999999
2008-12-01,0.011995
2009-01-01,-0.082615
2009-02-01,-0.103688
2009-03-01,0.087434
2009-04-01,0.09412999999999999
2009-05-01,0.05464
2009-06-01,0.002376
2009-07-01,0.074382
2009-08-01,0.034650999999999994
2009-09-01,0.036433999999999994
2009-10-01,-0.018259
2009-11-01,0.060257
2009-12-01,0.018883
2010-01-01,-0.035751
2010-02-01,0.030424
2010-03-01,0.060913999999999996
2010-04-01,0.015877000000000002
2010-05-01,-0.080211
2010-06-01,-0.053625000000000006
2010-07-01,0.070351
2010-08-01,-0.045534000000000005
2010-09-01,0.090283
2010-10-01,0.038625999999999994
2010-11-01,-0.000151
2010-12-01,0.066955
2011-01-01,0.023249000000000002
2011-02-01,0.032408
2011-03-01,0.000525
2011-04-01,0.029441
